Accession,Artwork Title,Artist_Lastname,Artist_FirstName,Medium,Artwork Year,Dimension,BLDGID,School Name,Borough
"10,029","LAW, GOVERNMENT, AND JUSTICE 1",MULLICAN,MATT,CONCRETE,01/01/2003 12:00:00 AM,,X460,"""HS OF LAW",989
"10,029","LAW, GOVERNMENT, AND JUSTICE 1",MULLICAN,MATT,CAST STONE,01/01/2003 12:00:00 AM,,X460,"""HS OF LAW",989
"30,057",ADELE'S STUDENTS,TONEY,ANTHONY,OIL ON CANVAS,,,Q266,P.S./I.S. 266 - QUEENS,QUEENS
"20,151",PITTSBURGH GATEWAY TO THE WEST,SULKOWSKI,JAMES,GOUACHE,01/01/1976 12:00:00 AM,"16 1/2"" X 90""",Q801,OSSS / DSF - QUEENS,QUEENS
"20,151",PITTSBURGH GATEWAY TO THE WEST,SULKOWSKI,JAMES,PAPER,01/01/1976 12:00:00 AM,"16 1/2"" X 90""",Q801,OSSS / DSF - QUEENS,QUEENS
"20,152",THE BATTLE OF GETTYSBURG,SULKOWSKI,JOSEPH,GOUACHE,01/01/1980 12:00:00 AM,"19 1/2"" X 91""",Q801,OSSS / DSF - QUEENS,QUEENS
"20,152",THE BATTLE OF GETTYSBURG,SULKOWSKI,JOSEPH,PAPER,01/01/1980 12:00:00 AM,"19 1/2"" X 91""",Q801,OSSS / DSF - QUEENS,QUEENS
"21,668",UNTITLED,ANONYMOUS,,WOOD,,,Q056,P.S. 56 (OLD R HILL AX) - QUEENS,QUEENS
"20,154",ODE TO AUDUBON GREAT AMERICAN NATURALIST,BASKERVILLE,CHARLES,ACRYLIC ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,155",AMERICA - THE LAND OF FREEDOM,BENTE,IBBY,WATERCOLOR,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,156",THE IMMIGRANTS,BRUSKIN,KATHLEEN,ACRYLIC ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,157",WOMEN'S RIGHTS IN THE UNITED STATES OF AMERICA,CASE,ELIZABETH,GOUACHE,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,157",WOMEN'S RIGHTS IN THE UNITED STATES OF AMERICA,CASE,ELIZABETH,PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,158",AMERICA A PROPHECY,JONES,G.,ACRYLIC ON PAPER,01/01/1975 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,159",WASHINGTON AND LAFAYETTE,MALOUBIER,JACQUES,WATERCOLOR,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,161",THE PURSUIT OF HAPPINESS,MCBRIDE,AL,OIL ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,162",AMERICA AN INTERPRETATION OF A POEM BY WILLIAM BLAKE,MONTMINY,TRACEY,PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,162",AMERICA AN INTERPRETATION OF A POEM BY WILLIAM BLAKE,MONTMINY,TRACEY,GOUACHE,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,163",THREE MOMENTOUS EVENTS IN WORLD HISTORY,MORTELLITO,DOMENICO,GOUACHE,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,163",THREE MOMENTOUS EVENTS IN WORLD HISTORY,MORTELLITO,DOMENICO,PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"10,033","""LOUIS ARMSTRONG""",ANONYMOUS,,BRONZE,,,Q143,P.S. 143 - QUEENS,QUEENS
"30,058","""LOUIS ARMSTRONG""",FAX,ELTON,OIL ON CANVAS,01/01/1984 12:00:00 AM,"56"" X 40""",Q143,P.S. 143 - QUEENS,QUEENS
"21,240","""THE GRACES"", ""THE SPIRITS""",LICHTENAUER,JOSEPH,OIL ON CANVAS,01/01/1932 12:00:00 AM,,M460,WASHINGTON IRVING HS - MANHATTAN,MANHATTAN
"60,020",EVERYDAY COURAGE,LOVE,ROBYN,"STEEL, STAINLESS",01/01/2003 12:00:00 AM,,Q690,HS FOR LAW ENFORCEMENT - QUEENS,QUEENS
"60,020",EVERYDAY COURAGE,LOVE,ROBYN,GLASS,01/01/2003 12:00:00 AM,,Q690,HS FOR LAW ENFORCEMENT - QUEENS,QUEENS
"60,020",EVERYDAY COURAGE,LOVE,ROBYN,FABRIC,01/01/2003 12:00:00 AM,,Q690,HS FOR LAW ENFORCEMENT - QUEENS,QUEENS
"60,020",EVERYDAY COURAGE,LOVE,ROBYN,PAPER,01/01/2003 12:00:00 AM,,Q690,HS FOR LAW ENFORCEMENT - QUEENS,QUEENS
"60,020",EVERYDAY COURAGE,LOVE,ROBYN,PHOTOGRAPH,01/01/2003 12:00:00 AM,,Q690,HS FOR LAW ENFORCEMENT - QUEENS,QUEENS
"21,666",WINDOWS AND BRIDGES,MONICK,JENNIFER,CERAMIC TILE,01/01/2004 12:00:00 AM,,K069,P.S. 69 - BROOKLYN,BROOKLYN
"30,060","""ENCORE 1"" & ""ENCORE 2""",SCHNEIDER,S,SILKSCREEN,01/01/1983 12:00:00 AM,,Q152,P.S. 152 - QUEENS,QUEENS
"20,164",LANDING ON THE MOON,MULLEN,BUELL,ACRYLIC ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,165",THE BATTLE OF THE HUDSON RIVER,ORTLIP,PAUL,ACRYLIC ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,166",FREEDOM UNDER THE CONSTITUTION,PORTER,BETA,ACRYLIC ON CANVAS,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,167",IMMIGRATION 1880-1920,RUSSO,JOSEPH,PAPER,,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,167",IMMIGRATION 1880-1920,RUSSO,JOSEPH,WATERCOLOR,,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,168",TRANSFER OF ALASKA,STANDERWICK,DONNA,ACRYLIC ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,169",THE BEGINNING AND THE END OF THE BEGINNING,TOBEY,ALTON,OIL ON PAPER,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"20,170",JOHN BROWN,VAN VEEN,STUYVESANT,ACRYLIC ON WOOD,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"11,733",MNEMONICS,JONES AND GINZEL,,GLASS,01/01/1992 12:00:00 AM,,M477,STUYVESANT HS (NEW) - MANHATTAN,MANHATTAN
"10,031",THE THREE B'S,YODER,ANDY,"ALUMINUM, CAST",01/01/2004 12:00:00 AM,,Q566,"""QNS HS OF TEACH.",1376
"10,031",THE THREE B'S,YODER,ANDY,"STEEL, STAINLESS",01/01/2004 12:00:00 AM,,Q566,"""QNS HS OF TEACH.",1376
"20,172",THE IMMIGRANT MOTHER,YAEL,YAFFA,GOUACHE,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"21,310","""IN THE STUDIO OF VELASQUEZ, LEONARDO & PUPIL""",POGANY,WILLIAM,OIL ON CANVAS,01/01/1925 12:00:00 AM,"5'-81/2"" X 24'-8""",X043,P.S. 43 - BRONX,BRONX
"20,063",AFRICAN MUSIC,FOGEL,SEYMOUR,OIL ON CANVAS,01/01/1937 12:00:00 AM,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"20,001",FIELD TRIPS,DOYLE,CHRIS,CERAMIC,01/01/2003 12:00:00 AM,,Q566,"""QNS HS OF TEACH.",1376
"20,171","REFLECTION ON CURRENT HISTORY OF AMERICA HUNGARY, RUMANIA & NEW YORK",VIGH,ISTVAN,GOUACHE,01/01/1976 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"35,128",UNTITLED,GEISMAAN,NANCY,ACRYLIC ON CANVAS,01/01/1984 12:00:00 AM,,K180,P.S. 180 - BROOKLYN,BROOKLYN
"35,128",UNTITLED,GEISMAAN,NANCY,ENAMEL PAINT,01/01/1984 12:00:00 AM,,K180,P.S. 180 - BROOKLYN,BROOKLYN
"30,062","LEON M. GOLDSTEIN, PRESIDENT",OLANDER,DAVID,OIL ON CANVAS,,,K535,LEON GOLDSTEIN HS - BROOKLYN,BROOKLYN
"11,755",SOUND CARNIVAL,BUCHEN,BILL & MARY,BRONZE,,,K244,P.S. 244 - BROOKLYN,BROOKLYN
"11,755",SOUND CARNIVAL,BUCHEN,BILL & MARY,STEEL,,,K244,P.S. 244 - BROOKLYN,BROOKLYN
"11,755",SOUND CARNIVAL,BUCHEN,BILL & MARY,CONCRETE,,,K244,P.S. 244 - BROOKLYN,BROOKLYN
"11,755",SOUND CARNIVAL,BUCHEN,BILL & MARY,"STEEL, STAINLESS",,,K244,P.S. 244 - BROOKLYN,BROOKLYN
"11,209",GROWTH,LEFKOW,JOHN,BRONZE,01/01/1976 12:00:00 AM,,K391,I.S. 391 - BROOKLYN,BROOKLYN
"21,669",TECHNO 368,JACKSON JARVIS,MARTHA,"MOSAIC, GLASS",01/01/2004 12:00:00 AM,,X368,M.S./H.S. 368 - BRONX,BRONX
"20,003",TOY SOLDIER,SPIVAK,MAX,OIL ON CANVAS,01/01/1935 12:00:00 AM,,Q173,P.S. 173 - QUEENS,QUEENS
"21,665","WEST WALL, NORTHEAST LIGHT",TEMPLE,MARY,CERAMIC FRIT,01/01/2009 12:00:00 AM,,M114,EAST SIDE MIDDLE SCHOOL - MANHATTAN,MANHATTAN
"21,665","WEST WALL, NORTHEAST LIGHT",TEMPLE,MARY,DIGITAL PRINT,01/01/2009 12:00:00 AM,,M114,EAST SIDE MIDDLE SCHOOL - MANHATTAN,MANHATTAN
"21,665","WEST WALL, NORTHEAST LIGHT",TEMPLE,MARY,GLASS,01/01/2009 12:00:00 AM,,M114,EAST SIDE MIDDLE SCHOOL - MANHATTAN,MANHATTAN
"20,054",UNTITLED,SMITH,VINCENT,COLLAGE,01/01/1976 12:00:00 AM,,K455,BOYS & GIRLS HS - K,BROOKLYN
"20,054",UNTITLED,SMITH,VINCENT,ACRYLIC ON PANEL,01/01/1976 12:00:00 AM,,K455,BOYS & GIRLS HS - K,BROOKLYN
"10,034",PETER ZENGER,ANONYMOUS,,CONCRETE,,,X018,P.S. 18 - BRONX,BRONX
"30,050",CHESTER SPRINGS LANDSCAPE,VAN VEEN,STUYVESANT,OIL ON CANVAS,,,K102,P.S. 102 - BROOKLYN,BROOKLYN
"30,006",SABBATH,ANONYMOUS,,OIL ON CANVAS,,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"70,001",UNTITLED,HARING,KEITH,,01/01/1983 12:00:00 AM,,M510,FORSYTH HS (AUXSVC-OLD 91) - M,MANHATTAN
"21,216",ATHLETICS,TULK,ALFRED,MOSAIC,01/01/1958 12:00:00 AM,,M045,I.S. 45 - MANHATTAN,MANHATTAN
"21,306","""THE ARRIVAL OF THE MAYFLOWER""",BOGDANOVE,ABRAHAM,OIL ON CANVAS,01/01/1926 12:00:00 AM,,X043,P.S. 43 - BRONX,BRONX
"30,063",PAUMANOK,JONES,CHRISTOPHER,OIL ON CANVAS,01/01/1982 12:00:00 AM,,K029,P.S. 29 - BROOKLYN,BROOKLYN
"71,172",GRAND CENTRAL REFLECTION,TARLOW,PHILIP,SILKSCREEN,01/01/1984 12:00:00 AM,"46 1/2"" X 45 1/2""",K271,I.S. 271 - BROOKLYN,BROOKLYN
"21,064","DANCE, MUSIC, ART",CORTOR,ELDZIER,ACRYLIC ON MASONITE,01/01/1976 12:00:00 AM,,K455,BOYS & GIRLS HS - K,BROOKLYN
"11,101",THE FAMILY,NIVOLA,COSTANTINO,CONCRETE,01/01/1973 12:00:00 AM,,Q410,BEACH CHANNEL HS - Q,QUEENS
"11,101",THE FAMILY,NIVOLA,COSTANTINO,STEEL,01/01/1973 12:00:00 AM,,Q410,BEACH CHANNEL HS - Q,QUEENS
"71,181",DREAM CATCHER LOVE SONG,BIG BEAR,FRANK,DRAWING,01/01/1997 12:00:00 AM,"2 @ 2'-6 5/8"" X 14'-8""",K075,P.S. 75 - BROOKLYN,BROOKLYN
"20,091",BEACON,BROZGOLD,LEE,STAINED GLASS,01/01/2003 12:00:00 AM,,K066,P.S. 66 - BROOKLYN,BROOKLYN
"71,397",UNTITLED,SUGARMAN,GEORGE,LITHOGRAPH,01/01/1984 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"40,001",A SAILOR HOME ON LEAVE,ARNOLD,ANNE,"PHOTOGRAPH, TINTED",01/01/1953 12:00:00 AM,"17"" X 21""",M470,LOUIS D. BRANDEIS HS - MANHATTAN,MANHATTAN
"10,036",SEASCAPES,KAUFMAN,JANE,GLASS,01/01/2004 12:00:00 AM,,Q239,P.S. 239 - QUEENS,QUEENS
"10,036",SEASCAPES,KAUFMAN,JANE,RUBBER,01/01/2004 12:00:00 AM,,Q239,P.S. 239 - QUEENS,QUEENS
"10,036",SEASCAPES,KAUFMAN,JANE,PLASTIC,01/01/2004 12:00:00 AM,,Q239,P.S. 239 - QUEENS,QUEENS
"71,435",AUTUMN IN CENTRAL PARK,CUTLER,ETHEL,PASTEL,,,Q154,P.S. 154 - QUEENS,QUEENS
"71,436",BOATS,CUTLER,ETHEL,WATERCOLOR,,,Q154,P.S. 154 - QUEENS,QUEENS
"71,441",JEFFERSON MARKET,HERMEL,SIDNEY,PASTEL,,,Q707,R. F. KENNEDY COMM. MIDDLE/HS-Q,QUEENS
"71,438",EMPIRE STATE BUILDING,LEISER,JO ANN,PASTEL,,,Q707,R. F. KENNEDY COMM. MIDDLE/HS-Q,QUEENS
"35,152",PORTRAIT OF DR. GABRIEL R. MASON,POLOWETSKI,CHARLES,OIL ON CANVAS,01/01/1939 12:00:00 AM,"45.5"" X 37.5""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"20,082",SACRIFICE OF YOUTH FOR DEMOCRACY AND FULFILLMENT OF YOUTH,TOBIAS,ABRAHAM,FRESCO,01/01/1952 12:00:00 AM,,K425,JAMES MADISON HS - K,BROOKLYN
"31,297",UNTITLED,ANONYMOUS,,COLLAGE,,,Q801,OSSS / DSF - QUEENS,QUEENS
"31,134",NANTUCKET,MC CLEAN,CYN,WATERCOLOR,01/01/1984 12:00:00 AM,"31"" X 38""",K288,P.S. 288 - BROOKLYN,BROOKLYN
"30,051",THE BLIND LADY'S DILEMMA,CUTLER,ETHEL,OIL ON CANVAS,,"30"" X 20 1/2""",Q154,P.S. 154 - QUEENS,QUEENS
"71,444",SHORELINE,LEISER,JO ANN,PASTEL,,,K253,P.S. 253 - BROOKLYN,BROOKLYN
"21,352",THROUGH OUR EYES: A SENSE OF PLACE,NOZICK,LORI,ACRYLIC ON WOOD,,,Q088,P.S. 88 - QUEENS,QUEENS
"21,352",THROUGH OUR EYES: A SENSE OF PLACE,NOZICK,LORI,STEEL,,,Q088,P.S. 88 - QUEENS,QUEENS
"21,352",THROUGH OUR EYES: A SENSE OF PLACE,NOZICK,LORI,PLYWOOD,,,Q088,P.S. 88 - QUEENS,QUEENS
"10,037",LUCE ET VITA UNIVERSAE,NOZICK,LORI,COPPER,01/01/2005 12:00:00 AM,,R058,P.S. 58 - STATEN ISLAND,STATEN ISLAND
"10,037",LUCE ET VITA UNIVERSAE,NOZICK,LORI,"LIGHT, ELECTRICAL",01/01/2005 12:00:00 AM,,R058,P.S. 58 - STATEN ISLAND,STATEN ISLAND
"10,037",LUCE ET VITA UNIVERSAE,NOZICK,LORI,GLASS,01/01/2005 12:00:00 AM,,R058,P.S. 58 - STATEN ISLAND,STATEN ISLAND
"10,037",LUCE ET VITA UNIVERSAE,NOZICK,LORI,"BRONZE, CAST",01/01/2005 12:00:00 AM,,R058,P.S. 58 - STATEN ISLAND,STATEN ISLAND
"10,037",LUCE ET VITA UNIVERSAE,NOZICK,LORI,"ALUMINUM, CAST",01/01/2005 12:00:00 AM,,R058,P.S. 58 - STATEN ISLAND,STATEN ISLAND
"10,037",LUCE ET VITA UNIVERSAE,NOZICK,LORI,"ALUMINUM, SHEET",01/01/2005 12:00:00 AM,,R058,P.S. 58 - STATEN ISLAND,STATEN ISLAND
"11,704","""ABSTRACTION""",BONET,JORDI,"ALUMINUM, CAST",01/01/1971 12:00:00 AM,,X151,I.S. 151 - BRONX,BRONX
"30,008",GEORGE WASHINGTON CARVER,BROOKS,ROLAND,CRAYON,01/01/1994 12:00:00 AM,,M115,P.S. 115 - MANHATTAN,MANHATTAN
"30,008",GEORGE WASHINGTON CARVER,BROOKS,ROLAND,ACRYLIC ON PLYWOOD,01/01/1994 12:00:00 AM,,M115,P.S. 115 - MANHATTAN,MANHATTAN
"30,029",CESAR CHAVEZ,BROOKS,ROLAND,ACRYLIC ON PLYWOOD,01/01/1994 12:00:00 AM,,M115,P.S. 115 - MANHATTAN,MANHATTAN
"30,029",CESAR CHAVEZ,BROOKS,ROLAND,CRAYON,01/01/1994 12:00:00 AM,,M115,P.S. 115 - MANHATTAN,MANHATTAN
"30,065",DESERT SYMMERTY,CONANT,HOWARD,INK ON PAPER,01/01/1998 12:00:00 AM,"16"" X 9 5/8""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,065",DESERT SYMMERTY,CONANT,HOWARD,"WOOD, PAINTED",01/01/1998 12:00:00 AM,"16"" X 9 5/8""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,066",ETERNAL FRAME,CONANT,HOWARD,INK,,"14 1/4"" X 11 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,066",ETERNAL FRAME,CONANT,HOWARD,OIL ON CANVAS,,"14 1/4"" X 11 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,066",ETERNAL FRAME,CONANT,HOWARD,ACRYLIC ON CANVAS,,"14 1/4"" X 11 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,067",SUMMER SOLSTICE,CONANT,HOWARD,INK,01/01/2001 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,067",SUMMER SOLSTICE,CONANT,HOWARD,GOUACHE,01/01/2001 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,068",RILKE'S RED BANNER,CONANT,HOWARD,GOUACHE,,"14"" X 11""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,068",RILKE'S RED BANNER,CONANT,HOWARD,INK,,"14"" X 11""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,070",MAYAN ABSTRACT,CONANT,HOWARD,ACRYLIC ON PLYWOOD,,"16 3/8"" X 30 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,070",MAYAN ABSTRACT,CONANT,HOWARD,SAND,,"16 3/8"" X 30 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,071",STAR FLOWER,CONANT,HOWARD,SILVER LEAF,,"24 1/4"" X 24 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,071",STAR FLOWER,CONANT,HOWARD,GOLD LEAF,,"24 1/4"" X 24 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,071",STAR FLOWER,CONANT,HOWARD,ACRYLIC,,"24 1/4"" X 24 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,071",STAR FLOWER,CONANT,HOWARD,INK,,"24 1/4"" X 24 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,071",STAR FLOWER,CONANT,HOWARD,OIL ON CANVAS BOARD,,"24 1/4"" X 24 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,072",OUR EASTER LILY,CONANT,HOWARD,PAPER,,"25 3/8"" X 15 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,072",OUR EASTER LILY,CONANT,HOWARD,GOUACHE,,"25 3/8"" X 15 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,073",MAYAN PATTERN,CONANT,HOWARD,ACRYLIC,,"16 3/8"" X 30 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,073",MAYAN PATTERN,CONANT,HOWARD,WOOD,,"16 3/8"" X 30 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,073",MAYAN PATTERN,CONANT,HOWARD,SAND,,"16 3/8"" X 30 1/4""",M056,J.H.S. 56 - MANHATTAN,MANHATTAN
"30,074",EGYPTIAN GARDEN,CONANT,HOWARD,INK,,"26 1/2"" X 50 1/4""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,074",EGYPTIAN GARDEN,CONANT,HOWARD,ACRYLIC ON PAPER,,"26 1/2"" X 50 1/4""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,074",EGYPTIAN GARDEN,CONANT,HOWARD,GOLD LEAF,,"26 1/2"" X 50 1/4""",Q801,OSSS / DSF - QUEENS,QUEENS
"30,080",WILBUR & ORVILLE WRIGHT: DETAIL OF INCEPTION OF FLIGHT,STEWART,JACK,OIL ON CANVAS,01/01/1951 12:00:00 AM,"61"" X 37""",Q610,AVIATION HS - Q,QUEENS
"30,081",INCEPTION OF FLIGHT,STEWART,JACK,CASEIN ON BOARD,01/01/1951 12:00:00 AM,"25"" X 49""",Q801,OSSS / DSF - QUEENS,QUEENS
"20,005",FAMILY COURT MURAL,TOBIAS,ABRAHAM,,01/01/1956 12:00:00 AM,,M488,MIDTOWN EAST CAMPUS - MANHATTAN,MANHATTAN
"30,076",NAVAJO PATTERN # 1,CONANT,HOWARD,,01/01/1974 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,077",CRISS CROSS PATTERN IN RED & GREEN,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,K119,P.S. 119 - BROOKLYN,BROOKLYN
"30,079",CHEVRON SERIES # 9,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,082",GREEN & LAVENDER CENTRAL CHEVRON PANEL,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,083",CRISS CROSS PATTERN WITH TRIANGLE IN YELLOW AND GREENS,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1972 12:00:00 AM,,K119,P.S. 119 - BROOKLYN,BROOKLYN
"30,084",CHEVRON SERIES # 2,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,085",OKAUCHEE #2,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,086",VERTICAL GREEN STRIPES,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,K119,P.S. 119 - BROOKLYN,BROOKLYN
"30,089",OKAUCHEE # 201,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,K119,P.S. 119 - BROOKLYN,BROOKLYN
"30,090",THREE DISCS,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,091",CRISS CROSS DIAGONALS NAVAJO ON WHITE,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,093","CRISS CROSS PATTERN IN RED, YELLOW & WHITE",CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,094","CRISS CROSS SERIES IN GREEN & BLUE (WITH CENTRAL RED, YELLOW & WHITE PANEL)",CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,K224,P.S. 224 - BROOKLYN,BROOKLYN
"30,096",CHEVRONS,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,097","LAVENDER, GREEN AND BLUE SOFT EDGED CIRCLE",CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,X015,P.S. 15 - BRONX,BRONX
"30,098","UNTITLED (CRISS CROSS OF MUSTARD, PURPLE, PINK, BROWN AND RED)",CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,X015,P.S. 15 - BRONX,BRONX
"30,099",NAVAJO PATTERN #2,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,X015,P.S. 15 - BRONX,BRONX
"30,100",UNTITLED (ARROWS OF REDS),CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,101",TRIANGULAR GRID PATTERN IN PURPLES AND RED,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1972 12:00:00 AM,,X015,P.S. 15 - BRONX,BRONX
"30,102",TRIANGLE/SQUARE SERIES # 1,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1975 12:00:00 AM,,X015,P.S. 15 - BRONX,BRONX
"30,103","UNTITLED (CRISSCROSS IN MUSTARD, PURPLE, ORANGE, RED, AND PEACH)",CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,104",CHEVRON SERIES # 8,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1974 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"30,106",DIAGONAL GRID WITH TRIANGLES IN GREENS & TAN,CONANT,HOWARD,ACRYLIC ON ILLUSTRATION BOARD,01/01/1973 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"21,604",PEACE,BOGDANOVE,ABRAHAM,OIL ON CANVAS,01/01/1922 12:00:00 AM,,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC)-Q,QUEENS
"10,039",GOING UP UP UP,RAMIREZ,PAUL HENRY,ALUMINUM,01/01/2005 12:00:00 AM,,Q254,P.S. 254 - QUEENS,QUEENS
"31,329",THE BOUDOIR,KELLER,CHARLES,ACRYLIC ON CANVAS,01/01/1983 12:00:00 AM,,M097,BARD COLLEGE HS (OLD M097) - M,MANHATTAN
"10,035",,ANONYMOUS,,LIMESTONE,01/01/1955 12:00:00 AM,,M064,P.S. 64 (OLD 71) - MANHATTAN,MANHATTAN
"30,040",A SPECIAL MORNING,O'BEIL,HEDY,ACRYLIC ON CANVAS,,,X167,P.S. 214 - BRONX,BRONX
"71,440",FOREST,GELTMAN,LILY,COLLAGE,,,X167,P.S. 214 - BRONX,BRONX
"71,440",FOREST,GELTMAN,LILY,WATERCOLOR,,,X167,P.S. 214 - BRONX,BRONX
"71,442",LADY HAMILTON,LEISER,JO ANN,WATERCOLOR,,,X167,P.S. 214 - BRONX,BRONX
"71,446",UNTITLED LANDSCAPE,GELTMAN,LILY,WATERCOLOR,,,X167,P.S. 214 - BRONX,BRONX
"71,446",UNTITLED LANDSCAPE,GELTMAN,LILY,COLLAGE,,,X167,P.S. 214 - BRONX,BRONX
